8419545	11113
8419390	11124
8419275	11136
8419313	11147
8419375	11158
8419495	11169
8419495	11181
8419467	11193
8419463	11204
8419322	11215
8419272	11227
8419217	11238
8419351	11249
8419359	11260
8419391	11272
8419416	11283
8419368	11294
8419333	11305
8419383	11317
8419373	11328
8419194	11339
8419215	11352
8419376	11363
8419534	11374
8419514	11385
8419380	11397
8419307	11408
8419219	11419
8419438	11501
8419425	11502
8419406	11510
8419378	11522
8419347	11533
8419371	11544
8419349	11555
8419154	11567
8419402	11578
8419515	11589
8419429	11600
8419390	11612
8419249	11623
8419149	11634
8419367	11645
8419319	11658
8419373	11669
8419701	11680
8419591	11692
8419451	11703
8419469	11714
8419448	11725
8419491	11737
8419274	11748
8419179	11759
8419438	11770
8419561	11782
8419465	11793
8419328	11804
8419352	11816
8419331	11828
8419345	11839
8419367	11850
8419445	11862
8419394	11876
8419398	11884
8419113	11895
8419188	11907
8419259	11918
8419439	11929
8419557	11940
8419495	11952
8419450	11963
8419401	11975
8419354	11986
8419332	11998
8419493	12009
8419394	12020
8419308	12032
8419429	12043
8419392	12054
8419500	12065
8419473	12077
8419432	12088
8419393	12099
8419387	12110
8419490	12122
8419560	12134
8419403	12145
8419357	12156
8419210	12168
8419404	12179
8419428	12190
8419434	12201
8419495	12213
8419379	12224
8419378	12235
8419455	12247
8419443	12262
8419350	12269
8419439	12280
8419483	12293
8419537	12304
8419511	12315
8419557	12326
8419363	12338
8419408	12349
8419379	12360
8419436	12371
8419340	12383
8419394	12394
8419297	12405
8419373	12417
8419428	12428
8419236	12439
8419361	12451
8419298	12463
8419406	12474
8419306	12485
8419306	12496
8419374	12508
8419338	12519
8419349	12530
8419561	12541
8419404	12553
8419176	12564
8419283	12575
8419243	12587
8419109	12598
8419288	12610
8419469	12621
8419408	12633
8419513	12653
8419480	12655
8419397	12666
8419429	12678
8419447	12689
8419317	12700
8419354	12711
8419419	12723
8419254	12734
8419182	12745
8419211	12756
8419296	12769
8419232	12780
8419147	12791
8419367	12803
8419386	12814
8419261	12825
8419239	12836
8419351	12848
8419358	12859
8419383	12870
8419497	12881
8419411	12893
8419339	12904
8419390	12915
8419258	12928
8419360	12939
8419450	12950
8419449	12961
8419365	12973
8419372	12984
8419292	12995
8419331	13006
8419477	13018
8419442	13029
8419348	13040
8419297	13051
8419470	13063
8419452	13075
8419345	13086
8419386	13097
8419198	13109
8419140	13120
8419369	13131
8419458	13143
8419422	13154
8419290	13165
8419364	13176
8419477	13188
8419326	13199
8419450	13210
8419428	13221
8419348	13234
8419216	13245
8419360	13256
8419408	13267
8419460	13279
8419373	13290
8419207	13301
8419285	13313
8419411	13324
8419318	13335
8419355	13346
8419382	13358
8419441	13369
8419435	13380
8419470	13392
8419409	13404
8419458	13415
8419405	13426
8419276	13437
8419189	13449
8419169	13460
8419269	13471
8419341	13483
8419432	13494
8419307	13505
8419321	13516
8419355	13528
8419516	13539
8419447	13551
8419305	13562
8419272	13574
8419560	13585
8419606	13596
8419454	13607
8419302	13619
8419353	13630
8419409	13641
8419471	13652
8419398	13664
8419534	13675
8419474	13686
8419339	13698
8419321	13710
8419350	13721
8419364	13732
8419267	13744
8419284	13755
8419229	13766
8419249	13777
8419374	13789
8419417	13800
8419381	13811
8419282	13822
8419366	13834
8419458	13845
8419345	13856
8419266	13869
8419394	13880
8419435	13891
8419400	13902
8419460	13914
8419495	13925
8419345	13936
8419290	13947
8419406	13959
8419317	13970
8419335	13981
8419281	13992
8419329	14004
8419358	14015
8419313	14027
8419371	14039
8419492	14050
8419558	14061
8419608	14072
8419518	14084
8419551	14095
8419458	14106
8419482	14117
8419421	14129
8419507	14140
8419616	14151
8419542	14162
8419402	14174
8419473	14186
8419512	14355
8419394	14356
8419237	14367
8419346	14379
8419270	14390
8419317	14401
8419315	14412
8419296	14424
8419399	14435
8419391	14446
8419371	14457
8419534	14469
8419517	14480
8419584	14491
8419408	14503
8419269	14515
8419347	14526
8419413	14537
8419347	14548
8419404	14560
8419543	14571
8419395	14582
8419412	14594
8419347	14605
8419307	14616
8419345	14627
8419595	14639
8419442	14650
8419351	14662
8419578	14673
8419465	14685
8419336	14696
8419199	14707
8419323	14718
8419285	14800
8419488	14801
8419326	14809
8419270	14821
8419413	14832
8419415	14843
8419362	14855
8419344	14866
8419301	14877
8419320	14888
8419334	14900
8419412	14911
8419194	14922
8419237	14934
8419457	14945
8419474	14956
8419452	14968
8419383	14980
8419217	14991
8419375	15002
8419384	15013
8419295	15025
8419269	15036
8419492	15047
8419449	15058
8419350	15070
8419534	15081
8419345	15092
8419353	15104
8419236	15115
8419348	15127
8419270	15138
8419340	15150
8419498	15161
8419539	15175
8419375	15183
8419267	15195
8419285	15206
8419254	15217
8419212	15228
8419205	15240
8419426	15251
8419524	15262
8419461	15273
8419328	15286
8419482	15297
8419469	15308
8419461	15320
8419427	15331
8419353	15342
8419288	15353
8419393	15365
8419256	15376
8419197	15387
8419335	15398
8419384	15410
8419359	15421
8419418	15433
8419335	15444
8419404	15456
8419445	15467
8419403	15478
8419199	15490
8419284	15501
8419477	15512
8419380	15523
8419502	15535
8419472	15546
8419458	15561
8419450	15568
8419233	15580
8419310	15592
8419434	15603
8419465	15614
8419535	15626
8419324	15637
8419284	15648
8419363	15660
8419490	15671
8419405	15682
8419369	15693
8419313	15705
8419328	15716
8419421	15727
8419427	15738
8419535	15751
8419526	15762
8419393	15773
8419381	15784
8419409	15796
8419571	15807
8419486	15818
8419428	15830
8419525	15841
8419490	15852
8419324	15863
8419417	15875
8419514	15886
8419397	15898
8419490	15909
8419528	15921
8419393	15932
8419286	15943
8419377	15954
8419446	15966
8419323	15977
8419313	15988
8419218	16000
8419369	16011
8419267	16022
8419182	16033
8419409	16045
8419547	16057
8419312	16068
8419269	16079
8419467	16091
8419453	16102
8419462	16113
8419309	16124
8419299	16136
8419387	16147
8419431	16158
8419485	16169
8419557	16181
8419534	16192
8419355	16204
8419382	16216
8419532	16227
8419431	16238
8419407	16249
8419553	16261
8419628	16272
8419474	16283
8419326	16294
8419401	16306
8419406	16317
8419452	16328
8419408	16339
8419315	16351
8419212	16363
8419321	16374
8419395	16386
8419149	16397
8419168	16408
8419427	16419
8419325	16431
8419247	16442
8419246	16453
8419355	16464
8419449	16476
8419380	16487
8419337	16498
8419237	16510
8419451	16522
8419297	16533
8419176	16544
8419391	16556
8419410	16567
8419362	16578
8419273	16589
8419459	16601
8419544	16612
8419380	16623
8419277	16634
8419322	16646
8419437	16657
8419430	16669
8419256	16680
8419350	16692
8419310	16703
8419187	16714
8419247	16726
8419387	16737
8419460	16748
8419367	16759
8419444	16771
8419660	16782
8419426	16793
8419253	16804
8419261	16817
8419403	16828
8419386	16839
8419256	16850
8419374	16862
8419388	16873
8419315	16884
8419331	16896
8419375	16907
8419451	16918
8419406	16929
8419302	16941
8419480	16952
8419442	16963
8419311	16975
8419228	16987
8419396	16998
8419462	17009
8419306	17020
8419324	17032
8419534	17043
8419562	17054
8419501	17065
8419373	17077
8419320	17088
8419200	17099
8419359	17111
8419449	17123
8419445	17134
8419398	17145
8419382	17157
8419472	17168
8419486	17179
8419348	17190
8419266	17202
8419380	17213
8419568	17224
8419558	17235
8419455	17247
8419452	17258
8419549	17269
8419507	17282
8419446	17293
8419446	17304
8419575	17315
8419398	17327
8419368	17338
8419357	17349
8419315	17360
8419355	17372
8419419	17383
8419338	17394
8419249	17405
8419465	17417
8419593	17429
8419570	17440
8419506	17452
8419543	17463
8419514	17474
8419519	17485
8419520	17654
8419442	17656
8419238	17667
8419191	17678
8419319	17689
8419397	17700
8419326	17712
8419356	17723
8419375	17734
8419346	17746
8419465	17758
8419416	17769
8419502	17780
8419505	17792
8419376	17803
8419471	17814
8419639	17825
8419551	17837
8419400	17848
8419347	17859
8419323	17870
8419316	17882
8419207	17894
8419306	17905
8419260	17916
8419245	17928
8419327	17939
8419421	17950
8419416	17961
8419387	17973
8419275	17984
8419337	17995
8419495	18007
8419350	18018
8419301	18100
8419497	18101
8419368	18109
8419325	18120
8419272	18131
8419249	18143
8419276	18154
8419359	18165
8419421	18177
8419385	18188
8419328	18200
8419344	18211
8419563	18223
8419475	18234
8419343	18245
8419483	18256
8419437	18268
8419312	18279
8419396	18290
8419431	18301
8419363	18313
8419221	18324
8419284	18335
8419423	18347
8419485	18359
8419285	18370
8419235	18381
8419355	18393
8419353	18404
8419356	18415
8419365	18426
8419287	18438
8419330	18449
8419370	18460
8419511	18476
8419511	18483
8419404	18494
8419299	18506
8419321	18518
8419347	18529
8419373	18540
8419371	18551
8419295	18563
8419271	18574
8419427	18585
8419394	18596
8419303	18608
8419341	18619
8419479	18630
8419348	18641
8419303	18653
8419433	18665
8419499	18676
8419522	18688
8419513	18699
8419562	18710
8419445	18721
8419483	18733
8419475	18744
8419361	18755
8419410	18766
8419282	18778
8419515	18789
8419485	18800
8419382	18812
8419345	18824
8419331	18835
8419326	18846
8419295	18867
8419397	18869
8419494	18880
8419404	18891
8419289	18903
8419314	18914
8419391	18925
8419638	18936
8419527	18948
8419398	18959
8419277	18971
8419270	18982
8419305	18994
8419338	19005
8419270	19016
8419433	19027
8419506	19039
8419414	19050
8419349	19061
8419397	19073
8419450	19084
8419442	19095
8419471	19106
8419296	19118
8419235	19130
8419545	19141
8419517	19152
8419351	19164
8419313	19175
8419376	19186
8419335	19197
8419431	19209
8419281	19220
8419426	19231
8419448	19243
8419308	19254
8419239	19265
8419315	19276
8419443	19289
8419332	19300
8419269	19311
8419260	19322
8419283	19334
8419252	19345
8419419	19356
8419405	19367
8419367	19379
8419301	19390
8419317	19401
8419445	19412
8419434	19424
8419525	19436
8419479	19447
8419339	19459
8419322	19470
8419237	19481
8419337	19492
8419487	19504
8419391	19515
8419175	19526
8419325	19537
8419441	19549
8419481	19560
8419416	19571
8419522	19582
8419458	19595
8419398	19606
8419343	19617
8419289	19629
8419398	19640
8419480	19651
8419418	19662
8419347	19674
8419452	19685
8419439	19696
8419330	19707
8419414	19719
8419384	19730
8419461	19742
8419327	19753
8419320	19765
8419313	19776
8419353	19787
8419381	19799
8419348	19810
8419270	19821
8419222	19832
8419383	19844
8419436	19855
8419245	19866
8419211	19877
8419224	19889
8419303	19901
8419379	19912
8419296	19923
8419287	19935
8419438	19946
8419368	19957
8419302	19969
8419376	19980
8419546	19991
8419354	20002
8419525	20014
8419520	20025
8419322	20036
8419372	20047
8419231	20060
8419359	20071
8419499	20082
8419449	20093
8419321	20105
8419292	20116
8419442	20127
8419363	20139
8419257	20150
8419192	20161
8419060	20172
8419416	20184
8419491	20195
8419500	20207
8419419	20218
8419425	20230
8419489	20241
8419413	20252
8419411	20263
8419431	20275
8419536	20286
8419376	20297
8419323	20308
8419375	20320
8419303	20331
8419263	20342
8419401	20354
8419468	20366
8419512	20377
8419458	20388
8419450	20400
8419406	20414
8419237	20422
8419188	20433
8419282	20445
8419458	20456
8419614	20467
8419574	20478
8419483	20490
8419303	20501
8419352	20513
8419453	20525
8419368	20536
8419289	20547
8419358	20558
8419468	20570
8419247	20581
8419092	20592
8419190	20603
8419453	20615
8419438	20626
8419350	20637
8419211	20648
8419425	20660
8419340	20672
8419402	20683
8419506	20695
8419379	20706
8419322	20717
8419264	20728
8419334	20740
8419379	20751
8419313	20762
8419390	20773
8419427	20785
8419498	20956
8419246	20957
8419274	20966
8419346	20978
8419215	20989
8419132	21001
8419307	21012
8419319	21023
8419571	21035
8419518	21046
8419425	21057
8419316	21068
8419361	21080
8419308	21091
8419314	21102
8419313	21113
8419268	21126
8419433	21137
8419503	21148
8419415	21159
8419465	21171
8419562	21182
8419591	21193
8419540	21204
8419457	21216
8419405	21227
8419368	21238
8419400	21250
8419255	21261
8419267	21272
8419287	21284
8419267	21296
8419308	21307
8419359	21318
8419561	21401
8419352	21402
8419372	21408
8419410	21420
8419402	21432
8419431	21443
8419552	21454
8419478	21466
8419440	21477
8419430	21488
8419343	21499
8419468	21511
8419456	21522
8419444	21533
8419326	21544
8419301	21556
8419478	21567
8419480	21578
8419461	21591
8419501	21602
8419554	21613
8419470	21624
8419311	21636
8419149	21647
8419255	21658
8419399	21669
8419313	21681
8419460	21692
8419419	21703
8419436	21714
8419371	21726
8419149	21738
8419151	21749
8419388	21761
8419301	21775
8419318	21783
8419480	21794
8419478	21806
8419446	21817
8419369	21828
8419291	21839
8419329	21851
8419413	21862
8419462	21873
8419333	21884
8419132	21897
8419021	21908
8419170	21919
8419265	21931
8419355	21942
8419404	21953
8419351	21964
8419379	21976
8419371	21987
8419407	21998
8419367	22009
8419313	22021
8419287	22032
8419455	22044
8419369	22055
8419318	22067
8419324	22078
8419389	22089
8419284	22100
8419383	22112
8419318	22123
8419398	22134
8419346	22146
8419278	22157
8419366	22168
8419398	22179
8419394	22191
8419279	22203
8419361	22214
8419401	22225
8419308	22237
8419406	22248
8419627	22259
8419716	22270
8419554	22282
8419256	22293
8419498	22304
8419504	22316
8419480	22327
8419434	22338
8419476	22350
8419467	22362
8419263	22373
8419220	22384
8419318	22395
8419403	22407
8419440	22418
8419397	22429
8419328	22440
8419322	22452
8419351	22463
8419383	22474
8419299	22486
8419394	22497
8419375	22509
8419236	22520
8419108	22532
8419193	22543
8419182	22554
8419221	22565
8419362	22577
8419392	22588
8419386	22599
8419363	22610
8419266	22622
8419298	22633
8419202	22644
8419148	22657
8419343	22668
8419439	22679
8419488	22690
8419393	22702
8419520	22713
8419389	22724
8419377	22735
8419501	22747
8419460	22758
8419401	22769
8419400	22780
8419241	22792
8419228	22803
8419211	22815
8419285	22827
8419381	22838
8419447	22849
8419445	22860
8419387	22872
8419430	22883
8419449	22894
8419399	22905
8419268	22917
8419184	22928
8419208	22939
8419248	22950
8419379	22963
8419325	22974
8419327	22985
8419416	22996
8419383	23008
8419275	23019
8419333	23030
8419418	23042
8419411	23053
8419361	23064
8419351	23075
8419143	23087
8419297	23098
8419453	23109
8419388	23121
8419462	23133
8419313	23144
8419213	23155
8419532	23166
8419537	23178
8419393	23189
8419413	23200
8419470	23212
8419502	23223
8419419	23234
8419350	23245
8419523	23257
8419400	23269
8419388	23280
8419375	23291
8419444	23303
8419384	23314
8419316	23325
8419385	23336
8419534	23348
8419571	23359
8419506	23370
8419341	23382
8419422	23393
8419536	23404
8419349	23415
8419439	23428
8419503	23439
8419420	23450
8419336	23461
8419356	23473
8419372	23484
8419368	23495
8419259	23506
8419174	23518
8419358	23529
8419587	23540
8419403	23552
8419263	23563
8419163	23575
8419436	23586
8419518	23598
8419460	23609
8419420	23620
8419332	23631
8419385	23643
8419262	23654
8419395	23665
8419614	23676
8419604	23688
8419331	23699
8419372	23713
8419520	23721
8419467	23734
8419365	23745
8419304	23756
8419433	23768
8419357	23779
8419481	23790
8419305	23801
8419324	23813
8419433	23824
8419411	23835
8419478	23846
8419495	23858
8419552	23869
8419474	23880
8419359	23892
8419285	23904
8419342	23915
8419276	23926
8419294	23938
8419332	23949
8419374	23960
8419395	23971
8419255	23983
8419443	23994
8419494	24005
8419398	24016
8419305	24028
8419315	24040
8419493	24051
8419448	24062
8419392	24074
8419396	24085
8419395	24254
8419367	24255
8419220	24266
8419377	24278
8419438	24289
8419375	24300
8419364	24311
8419303	24323
8419308	24334
8419300	24345
8419283	24357
8419403	24369
8419483	24380
8419380	24391
8419366	24402
8419453	24414
8419407	24425
8419318	24436
8419350	24448
8419293	24459
8419260	24470
8419338	24481
8419296	24493
8419265	24505
8419411	24516
8419465	24527
8419395	24539
8419395	24550
8419263	24561
8419317	24572
8419467	24584
8419386	24595
8419478	24606
8419334	24617
8419270	24699
8419286	24700
8419294	24709
8419358	24720
8419457	24731
8419370	24742
8419460	24754
8419436	24765
8419466	24776
8419373	24787
8419377	24799
8419517	24810
8419469	24822
8419447	24834
8419432	24845
8419385	24856
8419550	24867
8419465	24879
8419408	24890
8419427	24901
8419485	24912
8419379	24924
8419319	24935
8419453	24946
8419470	24957
8419411	24970
8419353	24981
8419523	24992
8419431	25004
8419258	25015
8419320	25026
8419418	25037
8419360	25049
8419369	25060
8419503	25080
8419562	25082
8419551	25094
8419489	25105
8419389	25116
8419376	25128
8419335	25140
8419420	25151
8419586	25162
8419556	25174
8419347	25185
8419313	25196
8419341	25207
8419448	25219
8419430	25230
8419390	25241
8419461	25252
8419530	25264
8419545	25276
8419604	25287
8419504	25298
8419376	25310
8419298	25321
8419330	25332
8419233	25344
8419226	25355
8419211	25366
8419419	25377
8419468	25389
8419398	25400
8419440	25411
8419300	25422
8419217	25435
8419308	25446
8419399	25457
8419455	25468
8419438	25480
8419417	25491
8419449	25502
8419390	25513
8419335	25525
8419316	25536
8419428	25547
8419324	25559
8419289	25570
8419398	25581
8419308	25593
8419342	25605
8419565	25616
8419633	25627
8419403	25638
8419310	25650
8419319	25661
8419485	25672
8419488	25683
8419361	25695
8419303	25706
8419393	25717
8419354	25729
8419375	25741
8419270	25752
8419290	25763
8419331	25775
8419405	25786
8419372	25797
8419514	25808
8419450	25820
8419238	25831
8419339	25842
8419427	25853
8419336	25865
8419202	25876
8419367	25887
8419405	25900
8419463	25911
8419466	25922
8419389	25933
8419341	25945
8419372	25956
8419491	25967
8419385	25978
8419393	25990
8419311	26001
8419417	26012
8419464	26023
8419509	26035
8419525	26047
8419249	26058
8419202	26070
8419241	26081
8419256	26092
8419458	26103
8419474	26115
8419531	26126
8419287	26137
8419215	26148
8419392	26160
8419465	26171
8419359	26182
8419365	26193
8419334	26206
8419366	26217
8419500	26228
8419455	26240
8419362	26251
8419456	26262
8419431	26273
8419338	26285
8419487	26296
8419498	26307
8419217	26318
8419215	26330
8419341	26341
8419405	26353
8419342	26364
8419322	26376
8419402	26387
8419458	26398
8419565	26409
8419312	26421
8419367	26432
8419314	26443
8419227	26455
8419386	26466
8419538	26477
8419474	26488
8419398	26500
8419260	26512
8419303	26523
8419488	26534
8419472	26546
8419476	26557
8419485	26568
8419581	26579
8419599	26591
8419577	26602
8419359	26613
8419332	26628
8419300	26636
8419444	26647
8419391	26658
8419355	26671
8419293	26682
8419239	26693
8419166	26704
8419242	26716
8419300	26727
8419408	26738
8419488	26749
8419432	26761
8419438	26772
8419256	26783
8419265	26795
8419446	26806
8419547	26818
8419538	26829
8419374	26841
8419366	26852
8419238	26863
8419334	26874
8419409	26886
8419345	26897
8419425	26908
8419383	26919
8419390	26931
8419333	26942
8419417	26953
8419376	26964
8419458	26977
8419484	26988
8419371	26999
8419360	27014
8419425	27022
8419472	27033
8419453	27044
8419338	27056
8419186	27067
8419359	27078
8419502	27089
8419467	27101
8419294	27112
8419521	27124
8419424	27136
8419218	27147
8419329	27158
8419355	27169
8419380	27181
8419347	27192
8419284	27203
8419399	27214
8419468	27226
8419307	27237
8419303	27248
8419301	27259
8419173	27271
8419196	27283
8419354	27294
8419438	27305
8419286	27317
8419358	27328
8419293	27339
8419306	27351
8419280	27362
8419343	27373
8419324	27384
8419236	27550
8419417	27551
8419321	27554
8419294	27566
8419395	27577
8419415	27589
8419425	27600
8419469	27612
8419385	27623
8419179	27634
8419177	27645
8419267	27657
8419307	27668
8419352	27679
8419416	27691
8419391	27702
8419395	27713
8419314	27724
8419424	27737
8419319	27748
8419275	27759
8419382	27770
8419442	27782
8419406	27793
8419313	27804
8419459	27815
8419554	27827
8419457	27838
8419289	27849
8419230	27860
8419341	27872
8419354	27883
8419343	27895
8419500	27907
8419450	27986
8419227	27987
8419271	27997
8419372	28008
8419394	28019
8419385	28030
8419362	28043
8419385	28054
8419144	28065
8419289	28077
8419380	28088
8419396	28099
8419354	28110
8419297	28122
8419417	28133
8419388	28144
8419505	28155
8419497	28167
8419629	28178
8419511	28189
8419426	28201
8419442	28213
8419370	28224
8419199	28235
8419161	28247
8419306	28258
8419370	28269
8419402	28280
8419357	28292
8419415	28303
8419480	28314
8419227	28325
8419258	28337
8419505	28349
8419544	28360
8419450	28371
8419536	28383
8419438	28394
8419267	28405
8419188	28417
8419270	28428
8419410	28439
8419479	28450
8419489	28462
8419319	28473
8419372	28484
8419401	28495
8419392	28508
8419363	28519
8419263	28530
8419219	28541
8419408	28553
8419398	28564
8419373	28575
8419396	28587
8419268	28598
8419523	28609
8419425	28620
8419207	28632
8419257	28643
8419311	28655
8419276	28666
8419180	28678
8419179	28689
8419155	28700
8419097	28711
8419271	28723
8419272	28734
8419371	28745
8419410	28756
8419341	28768
8419201	28779
8419182	28790
8419421	28803
8419451	28814
8419445	28825
8419333	28836
8419380	28848
8419510	28859
8419429	28870
8419406	28881
8419557	28893
8419355	28904
8419272	28915
8419216	28926
8419412	28938
8419591	28949
8419466	28961
8419431	28973
8419465	28984
8419399	28995
8419373	29006
8419402	29018
8419366	29029
8419274	29040
8419286	29051
8419385	29063
8419461	29074
8419505	29085
8419515	29096
8419562	29109
8419445	29120
8419452	29131
8419515	29143
8419446	29154
8419470	29165
8419404	29176
8419441	29188
8419353	29199
8419404	29210
8419424	29221
8419272	29233
8419158	29244
8419302	29256
8419311	29267
8419276	29279
8419166	29290
8419266	29301
8419364	29313
8419442	29324
8419211	29335
8419302	29346
8419488	29358
8419482	29369
8419384	29380
8419404	29391
8419420	29403
8419369	29415
8419414	29426
8419483	29437
8419480	29449
8419269	29460
8419307	29471
8419408	29483
8419451	29494
8419557	29505
8419414	29516
8419231	29528
8419334	29539
8419317	29550
8419287	29562
8419328	29574
8419424	29585
8419381	29596
8419377	29607
8419405	29619
8419456	29630
8419452	29641
8419349	29652
8419321	29664
8419280	29675
8419343	29686
8419342	29698
8419316	29710
8419435	29721
8419453	29732
8419227	29744
8419282	29755
8419204	29766
8419219	29777
8419163	29789
8419285	29800
8419520	29811
8419552	29822
8419519	29834
8419507	29845
8419548	29857
8419510	29869
8419372	29880
8419331	29891
8419443	29902
8419409	29917
8419369	29925
8419339	29936
8419397	29947
8419442	29959
8419402	29970
8419310	29981
8419406	29992
8419458	30004
8419438	30016
8419417	30027
8419306	30039
8419344	30050
8419367	30061
8419289	30072
8419397	30084
8419536	30095
8419452	30106
8419381	30117
8419410	30129
8419533	30140
8419287	30151
8419121	30163
8419134	30175
8419312	30186
8419362	30197
8419367	30209
8419318	30220
8419420	30231
8419517	30242
8419465	30254
8419394	30265
8419424	30276
8419557	30287
8419251	30302
8419229	30310
8419385	30322
8419383	30333
8419402	30345
8419437	30356
8419412	30367
8419214	30379
8419349	30390
8419427	30401
8419340	30412
8419494	30424
8419342	30435
8419265	30446
8419422	30457
8419614	30470
8419381	30481
8419321	30492
8419425	30503
8419395	30515
8419468	30526
8419443	30537
8419302	30548
8419241	30560
8419327	30571
8419316	30582
8419241	30594
8419442	30605
8419477	30616
8419360	30628
8419395	30640
8419326	30651
8419273	30662
8419448	30673
8419540	30838
8419549	30839
8419574	30843
8419533	30855
8419523	30866
8419408	30877
8419255	30888
8419264	30900
8419338	30911
8419464	30922
8419413	30935
8419473	30946
8419383	30957
8419249	30968
8419237	30980
8419188	30991
8419252	31002
8419419	31013
8419406	31025
8419486	31036
8419583	31047
8419537	31058
8419531	31070
8419634	31082
8419403	31093
8419349	31105
8419469	31116
8419384	31127
8419383	31138
8419314	31150
8419322	31161
8419488	31172
8419424	31183
8419432	31195
8419443	31281
8419427	31282
8419305	31286
8419342	31297
8419475	31308
8419545	31320
8419608	31331
8419372	31342
8419157	31353
8419262	31365
8419218	31376
8419355	31388
8419305	31399
8419527	31411
8419500	31422
8419379	31433
8419416	31444
8419209	31456
8419293	31467
8419355	31478
8419312	31490
8419302	31501
8419353	31512
8419390	31523
8419418	31535
8419386	31547
8419530	31558
8419516	31569
8419514	31581
8419529	31592
8419544	31603
8419294	31614
8419289	31626
8419352	31637
8419518	31648
8419468	31660
8419416	31671
8419502	31682
8419475	31694
8419385	31706
8419380	31717
